2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,
2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,
2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,
2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,
2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,
2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,
2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

[layer]
type=graphics
data=
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
6,12,13,14,11,12,13,14,11,12,13,6,6,12,13,14,11,12,13,6,6,12,13,14,11,12,13,14,11,12,13,6,
6,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,6,
6,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,6,
6,8,9,10,6,6,6,6,6,8,9,10,7,8,6,6,6,6,9,10,7,8,9,6,6,6,6,6,7,8,9,6,
6,12,13,14,6,6,6,6,11,12,13,14,11,12,13,6,6,12,13,14,11,12,13,14,6,6,6,6,11,12,13,6,
6,16,17,18,6,6,6,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,6,6,6,15,16,17,6,
6,20,21,22,6,6,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,6,6,19,20,21,6,
6,8,9,10,6,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,6,7,8,9,6,
6,12,13,14,11,12,13,14,11,6,6,14,11,12,13,14,11,12,13,14,11,6,6,14,11,12,13,14,11,12,13,6,
6,16,17,18,15,16,17,18,15,6,6,18,15,16,17,18,15,16,17,18,15,6,6,18,15,16,17,18,15,16,17,6,
6,6,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,6,6,
6,6,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,6,6,
6,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,6,
6,16,17,18,6,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,6,15,16,17,6,
6,20,21,22,6,6,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,6,6,19,20,21,6,
6,8,9,10,6,6,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,6,6,7,8,9,6,
6,12,13,14,6,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,6,11,12,13,6,
6,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,18,15,16,17,6,
6,6,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,6,6,
6,6,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,6,6,
6,12,13,14,11,12,13,14,11,6,6,14,11,12,13,14,11,12,13,14,11,6,6,14,11,12,13,14,11,12,13,6,
6,16,17,18,15,16,17,18,15,6,6,18,15,16,17,18,15,16,17,18,15,6,6,18,15,16,17,18,15,16,17,6,
6,20,21,22,6,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,22,19,20,21,6,19,20,21,6,
6,8,9,10,6,6,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,6,6,7,8,9,6,
6,12,13,14,6,6,6,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,6,6,6,11,12,13,6,
6,16,17,18,6,6,6,6,15,16,17,18,15,16,17,6,6,16,17,18,15,16,17,18,6,6,6,6,15,16,17,6,
6,20,21,22,6,6,6,6,6,20,21,22,19,20,6,6,6,6,21,22,19,20,21,6,6,6,6,6,19,20,21,6,
6,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,10,7,8,9,6,
6,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,14,11,12,13,6,
6,16,17,18,15,16,17,18,15,16,17,6,6,16,17,18,15,16,17,6,6,16,17,18,15,16,17,18,15,16,17,6,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6

[layer]
type=stuff
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=overlay
data=
79,75,75,75,75,75,75,75,75,75,75,80,79,75,75,75,75,75,75,80,79,75,75,75,75,75,75,75,75,75,75,80,
77,74,72,72,72,72,72,72,72,72,72,85,84,74,72,72,72,72,72,85,84,74,72,72,72,72,72,72,72,72,72,78,
77,73,0,0,0,0,0,0,0,0,0,69,72,71,0,0,0,0,0,69,72,71,0,0,0,0,0,0,0,0,0,78,
77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,
77,73,0,0,87,76,76,86,0,70,0,0,0,0,0,87,86,0,70,0,0,0,0,0,87,76,76,86,70,0,0,78,
77,73,0,0,78,83,79,84,74,71,0,0,0,0,69,85,84,74,71,0,0,0,0,69,85,80,83,77,73,0,0,78,
77,73,0,0,78,79,84,74,71,0,0,0,0,0,0,69,72,71,0,0,0,0,0,0,69,85,80,77,73,0,0,78,
77,73,0,0,85,84,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,85,84,73,0,0,78,
77,73,0,0,0,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,73,0,0,78,
77,73,0,0,69,71,0,0,0,87,86,70,0,0,0,0,0,0,0,0,0,87,86,70,0,0,0,69,71,0,0,78,
77,73,0,0,0,0,0,0,0,85,84,73,0,0,0,0,0,0,0,0,0,85,84,73,0,0,0,0,0,0,0,78,
81,86,70,0,0,0,0,0,0,69,72,71,0,0,0,0,0,0,0,0,0,69,72,71,0,0,0,0,0,0,87,82,
79,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,
77,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,78,
77,73,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,78,
77,73,0,0,87,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,86,73,0,0,78,
77,73,0,0,85,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,84,73,0,0,78,
77,73,0,0,0,74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,73,0,0,78,
77,73,0,0,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,0,0,78,
81,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,
79,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,
77,74,71,0,0,0,0,0,0,87,86,70,0,0,0,0,0,0,0,0,0,87,86,70,0,0,0,0,0,0,69,78,
77,73,0,0,0,0,0,0,0,85,84,73,0,0,0,0,0,0,0,0,0,85,84,73,0,0,0,0,0,0,0,78,
77,73,0,0,0,70,0,0,0,69,72,71,0,0,0,0,0,0,0,0,0,69,72,71,0,0,0,0,70,0,0,78,
77,73,0,0,87,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,86,73,0,0,78,
77,73,0,0,78,81,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,77,73,0,0,78,
77,73,0,0,78,83,81,86,70,0,0,0,0,0,0,87,86,70,0,0,0,0,0,0,87,82,83,77,73,0,0,78,
77,73,0,0,85,75,75,84,0,70,0,0,0,0,0,85,84,0,70,0,0,0,0,0,85,75,75,84,73,0,0,78,
77,73,0,0,69,72,72,72,72,71,0,0,0,0,69,72,72,72,71,0,0,0,0,69,72,72,72,72,71,0,0,78,
77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,
77,73,0,0,0,0,0,0,0,0,0,87,86,70,0,0,0,0,0,87,86,70,0,0,0,0,0,0,0,0,0,78,
81,76,76,76,76,76,76,76,76,76,76,82,81,76,76,76,76,76,76,82,81,76,76,76,76,76,76,76,76,76,76,82

